Mfg_Part_Num,Fine,Taxonomy_Confidence,Manufacturer_Confidence,Brand_Confidence,Supplier_vs_Manufacturer_Flag,Num_Attributes_Candidate,Num_Attributes_Fused,Num_Conflicts,Overall_Confidence,Overall_Confidence_Band,Needs_Review,Review_Reasons,Validation_Issues,Live_Evidence_Sources
MWUG36010425,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Tech Gear 5.7 Inc (TECGE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (40),0
MWUG36010525,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Tech Gear 5.7 Inc (TECGE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (40),0
MWUG36010625,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Tech Gear 5.7 Inc (TECGE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (40),0
DPG15,,UNRESOLVED,MEDIUM,MEDIUM,True,0,0,0,0.12,LOW,Yes,"Part_Manuf ('Radians (7363)') resolved as SUPPLIER/DISTRIBUTOR, not manufacturer -- true manufacturer inferred from brand token 'DEWALT®' in Part_Desc | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (53),0
F200B-21L,,UNRESOLVED,HIGH,HIGH,False,2,2,0,0.31,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
F200B-21M,,UNRESOLVED,HIGH,HIGH,False,2,2,0,0.31,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
M200B-21L,,UNRESOLVED,HIGH,HIGH,False,2,2,0,0.31,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
M200B-21M,,UNRESOLVED,HIGH,HIGH,False,2,2,0,0.31,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
M200B-21XL,,UNRESOLVED,HIGH,HIGH,False,2,2,0,0.31,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
M200G-21L,,UNRESOLVED,HIGH,HIGH,False,2,2,0,0.31,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
M200G-21M,,UNRESOLVED,HIGH,HIGH,False,2,2,0,0.31,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
M200G-21XL,,UNRESOLVED,HIGH,HIGH,False,2,2,0,0.31,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
48-11-2330,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (47),0
DCBP250C,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.31,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
5328,,UNRESOLVED,UNVERIFIED,UNVERIFIED,False,0,0,0,0.0,UNVERIFIED,Yes,"Part_Manuf is placeholder; no entity master match found | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (13),0
3200-20,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (44),0
3202-20,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (44),0
3203-20,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (44),0
BC-12300,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'Woodpeckers Inc (WOODP)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
BC-24600,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'Woodpeckers Inc (WOODP)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DW08302CG,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (57),0
GCL165-42GL,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (52),0
DW08802CG,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (57),0
DW088CG,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (55),0
DW089CG,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (55),0
DCLE34520GB,Cordless Power Tools,HIGH,HIGH,HIGH,False,2,2,0,0.51,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
DCLE34031B,Cordless Power Tools,HIGH,HIGH,HIGH,False,2,2,0,0.51,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
DW0822CG,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (56),0
25459,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'U S Tape Company (6694)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
35459,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'U S Tape Company (6694)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
25759,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'U S Tape Company (6694)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
35112,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'U S Tape Company (6694)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
35115,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'U S Tape Company (6694)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
25168,,UNRESOLVED,LOW,LOW,True,1,1,0,0.12,LOW,Yes,"'U S Tape Company (6694)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (52),0
35468,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'U S Tape Company (6694)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
35494,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'U S Tape Company (6694)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
MLSQ0120,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
MLSQ1120,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
55227,Bits,HIGH,LOW,LOW,True,1,1,0,0.34,LOW,Yes,'Amana Tool Corp (AMATO)' not found in entity master | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),MOBILE_DESC out of 60-80 char range (45),0
37300952,,UNRESOLVED,UNVERIFIED,UNVERIFIED,False,1,1,0,0.06,LOW,Yes,"Part_Manuf is placeholder; no entity master match found | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (46),0
6008,Bits,HIGH,HIGH,HIGH,False,0,0,0,0.4,LOW,Yes,extraction: no dimension pattern matched | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),MOBILE_DESC out of 60-80 char range (59),0
6009,Bits,HIGH,HIGH,HIGH,False,0,0,0,0.4,LOW,Yes,extraction: no dimension pattern matched | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),MOBILE_DESC out of 60-80 char range (59),0
3000A,Bits,HIGH,HIGH,HIGH,False,0,0,0,0.4,LOW,Yes,extraction: no dimension pattern matched | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
MID6630201US,Cordless Power Tools,HIGH,LOW,LOW,True,0,0,0,0.23,LOW,Yes,'Mirka Abrasives Inc (MIRUS)' not found in entity master | extraction: no dimension pattern matched | extraction: item type not confidently identified | evidence: Candidate facts extracted from raw Part_Desc text via regex at UNVERIFIED status. | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),MOBILE_DESC out of 60-80 char range (55),0
DCF6202,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (55),0
25468,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'U S Tape Company (6694)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
25762,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'U S Tape Company (6694)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
21839NN,Files & Rasps,HIGH,HIGH,HIGH,False,1,1,0,0.51,MEDIUM,Yes,Part_Manuf is placeholder; manufacturer resolved from raw brand 'Nicholson' | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
VN56920,Saw Blades,HIGH,HIGH,HIGH,False,1,4,2,0.478,LOW,Yes,"evidence: INSUFFICIENT/CONFLICTING EVIDENCE CASE, deliberately selected. Two problems surface here, both real: (1) BRAND CONFLICT -- the official marshalltown.com page sells VN56920, but Amazon lists the same MPN under brand 'VAUGHAN' (a separate documented Vaughan & Bushnell Mfg. Co. trademark family, 'Bear Saw'). Marshalltown may distribute/license it, but nothing found confirms Marshalltown as the legal manufacturer of record. (2) CLASSIFICATION MISMATCH -- the raw description '10 1/2"" Saw Blade' was rule-classified as a power-tool 'Saw Blade' (Cutting Tools taxonomy), but the retrieved evidence shows this is actually a hand pull-saw REPLACEMENT BLADE (Bear Saw / interchangeable hand-tool blade), a completely different product family with no power-tool dimension schema (Diameter/Tooth Count/Arbor) applicable at all. Both are routed to review rather than resolved silently. | CONFLICT on 'Manufacturer (brand)': Human decision LEAVE_BLANK: Dual legal branding (Marshalltown seller vs Vaughan trademark) cannot be reconciled without manufacturer licensing documentation. | CONFLICT on 'Classpath': Human decision LEAVE_BLANK: Hand pull-saw replacement blade is out of scope for power-tool saw blade taxonomy schema. | taxonomy CONFLICT: Human decision LEAVE_BLANK: Hand pull-saw replacement blade is out of scope for power-tool saw blade taxonomy schema.",,2
133164,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Wera Tools NA Inc (WERTO)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (34),0
DWHT10993,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (57),0
DWHT10994,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (57),0
QB22RU,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (46),0
QB22KU,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (46),0
AVM6EV,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Malco Prod (2370)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (27),0
AVM6EV,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Malco Prod (2370)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (27),0
DSA0250B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DSA0375B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DSA0500B,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
42-04-9107,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.26,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
48-22-9491,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.31,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
DWMT45422,,UNRESOLVED,HIGH,HIGH,False,2,2,0,0.285,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (57),0
DWMT45424,,UNRESOLVED,HIGH,HIGH,False,2,2,0,0.285,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (57),0
48-22-9483,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.31,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
48-22-9484,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.31,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
48-22-9485,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.31,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
48-44-2770,,UNRESOLVED,HIGH,HIGH,False,0,0,0,0.2,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (47),0
IWHT48441RC,,UNRESOLVED,LOW,LOW,True,1,1,0,0.12,LOW,Yes,"'Irwin Industrial Tools (5863)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
XRU23SM1,Cordless Power Tools,HIGH,HIGH,HIGH,False,3,6,0,0.585,MEDIUM,Yes,extraction: item type not confidently identified | evidence: Official product page fetched directly from makitatools.com,,1
XRU15PT1,Cordless Power Tools,HIGH,HIGH,HIGH,False,0,0,0,0.4,LOW,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
XRU23Z,Cordless Power Tools,HIGH,HIGH,HIGH,False,1,1,0,0.51,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
0887-20,Cordless Power Tools,HIGH,HIGH,HIGH,False,2,4,0,0.6,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | evidence: Fetched live on milwaukeetool.com during session.,,1
DCBL724B,Cordless Power Tools,HIGH,HIGH,HIGH,False,2,5,0,0.564,MEDIUM,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | evidence: Fetched live on dewalt.com during session.,,1
2954-20,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.31,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
2955-20,,UNRESOLVED,HIGH,HIGH,False,1,1,0,0.31,LOW,Yes,"taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
9A-219-180,,UNRESOLVED,LOW,LOW,True,3,3,0,0.09,LOW,Yes,"'Mirka Abrasives Inc (MIRUS)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: dimension chain length has no schema mapping for '' | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
9A-219-120RP,,UNRESOLVED,LOW,LOW,True,3,3,0,0.09,LOW,Yes,"'Mirka Abrasives Inc (MIRUS)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: dimension chain length has no schema mapping for '' | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
3033-20,Cordless Power Tools,HIGH,HIGH,HIGH,False,2,5,0,0.582,MEDIUM,Yes,extraction: item type not confidently identified | evidence: Official product page fetched directly from milwaukeetool.com,,1
3033-21,Cordless Power Tools,HIGH,HIGH,HIGH,False,3,3,0,0.51,MEDIUM,Yes,extraction: item type not confidently identified | evidence: Candidate facts extracted from raw Part_Desc text via regex at UNVERIFIED status. | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
3034-20,Cordless Power Tools,HIGH,HIGH,HIGH,False,2,2,0,0.51,MEDIUM,Yes,extraction: item type not confidently identified | evidence: Candidate facts extracted from raw Part_Desc text via regex at UNVERIFIED status. | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
D25333K,Cordless Power Tools,HIGH,HIGH,HIGH,False,0,0,0,0.4,LOW,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | evidence: Candidate facts extracted from raw Part_Desc text via regex at UNVERIFIED status. | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
DCD803B,Cordless Power Tools,HIGH,HIGH,HIGH,False,0,0,0,0.4,LOW,Yes,extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
